Date,APOLLOHOSP.BO,BANKBARODA.BO,BERGEPAINT.BO,BRITANNIA.BO,CIPLA.BO,GODREJPROP.BO,HAVELLS.BO,IOC.BO,MUTHOOTFIN.BO,SHREECEM.BO
03-05-2021,3300.78833,68.48883057,709.6091919,3337.098389,873.8588867,1246,988.553894,86.5826416,1193.679199,27653.22266
10-05-2021,3129.16333,71.88657379,746.7664795,3375.429688,894.7910767,1221.25,983.8133545,92.25120544,1150.497314,26508.91992
17-05-2021,3236.254639,78.43936157,784.6181641,3314.291992,917.3068237,1304.199951,1015.120605,95.35977173,1245.871582,27389.97656
24-05-2021,3137.933838,81.4002533,795.7802734,3299.44165,924.8780518,1359.75,1004.99762,100.3883286,1247.644043,27372.86133
31-05-2021,3369.458008,79.45868683,790.1744995,3378.570068,936.8040161,1408.400024,1043.317261,104.776886,1486.251831,27927.32813
07-06-2021,3324.209717,82.03126526,799.7490234,3442.112305,957.7857056,1421,1004.750793,105.234024,1451.391235,27859.22266
14-06-2021,3211.138672,77.80835724,818.3028564,3513.155518,950.3629761,1385.300049,984.8010254,102.6740341,1449.224854,27809.9668
21-06-2021,3427.214355,81.01194,799.6994019,3552.500244,946.7009888,1401.449951,990.1674805,101.8511887,1462.322144,28499.25781
28-06-2021,3721.079834,82.7108078,801.0388794,3434.998047,969.0188599,1388.75,976.6890869,99.19975281,1454.838013,26803.01953
05-07-2021,3713.455322,81.20610046,837.6503906,3362.599854,949.769165,1480.099976,1013.705139,98.14833069,1510.96936,27285.26172
12-07-2021,3767.424561,79.36161041,837.1542969,3332.692139,967.1384277,1577.699951,1068.262939,97.05120087,1545.28833,27868.25195
19-07-2021,3904.166016,77.51711273,847.7210693,3329.20752,938.2390747,1560.699951,1133.623291,96.86832428,1544.106689,27760.66211
26-07-2021,4011.556396,77.95397186,836.559021,3310.237061,910.8242798,1608,1163.553467,94.35405731,1531.797119,28072.51953
02-08-2021,4075.392334,80.91486359,822.0731201,3488.425537,901.6199951,1583.449951,1221.579956,96.82261658,1523.426636,28248.54297
09-08-2021,4046.638672,78.5849762,804.0153809,3463.502441,885.190979,1547.099976,1232.134644,96.55096436,1428.741821,26454.32031
16-08-2021,4734.782227,71.98365021,810.067688,3770.759766,886.1452026,1480.050049,1224.800659,95.58176422,1435.635132,26119.625
23-08-2021,4752.629883,72.3719635,782.196167,3814.266602,918.7368774,1472.75,1224.850342,97.79707336,1469.855591,26736.27344
30-08-2021,4998.706055,76.8861084,827.6454468,3989.696533,936.3015137,1581.949951,1416.917603,104.3968811,1484.380859,30244.63672
06-09-2021,4707.10498,76.83757019,832.4243164,3939.124268,944.9594727,1581.349976,1440.604004,104.1199722,1514.268311,30489.25781
13-09-2021,4890.951172,79.89553833,816.5942383,3923.734863,949.5372925,1633.900024,1458.244751,109.0582809,1490.68335,30367.76758
20-09-2021,4719.520996,75.6240921,836.5560913,3910.716797,962.3251343,2194.100098,1401.060547,108.2736969,1482.115967,29246.76367
27-09-2021,4447.814941,80.04115295,806.6879883,3794.327881,982.0294189,2233.600098,1346.899414,117.5964966,1510.624756,28924.19727
04-10-2021,4367.085938,85.5260849,826.6498413,3760.984131,912.7161255,2359.600098,1359.832642,121.5655975,1496.542603,27611.5625
11-10-2021,4316.973145,86.10855103,835.2120361,3772.695557,907.0934448,2502.550049,1460.771973,124.103981,1528.59668,27792.60352
18-10-2021,4020.48584,91.83618164,734.0089111,3567.792725,891.668335,2353.449951,1277.971069,120.6887131,1541.890991,27615.93555
25-10-2021,4249.209473,94.65145874,737.84198,3552.161377,902.1176147,2248.75,1251.856689,118.1964722,1445.728882,28493.01563
