Date,ASIANPAINT.BO,BHARTIARTL.BO,ICICIBANK.BO,INFY.BO,MARUTI.BO,NESTLEIND.BO,RELIANCE.BO,SBIN.BO,TATASTEEL.BO,WIPRO.BO
17-05-2021,2794.865723,528.5505981,636.7548218,1300.331909,6724.187988,17139.82813,1988.494507,391.3272095,1045.693848,506.3922729
24-05-2021,2901.092773,521.3326416,637.49823,1348.421387,6866.635742,17155.16406,2081.911621,411.7667542,1037.46936,532.0230103
31-05-2021,2885.35376,530.3425903,637.1017456,1329.607788,7121.322754,17093.97266,2177.018555,423.0353699,1052.649414,534.4428711
07-06-2021,2918.016357,538.5063477,629.9655762,1403.675781,7127.98584,17189.90039,2199.279541,422.9536743,1089.448608,547.4804077
14-06-2021,3024.237793,536.5151978,624.6629639,1459.706299,6869.350098,17322.42773,2218.369385,406.460907,1025.766968,543.3320923
21-06-2021,2978.224609,532.6323853,642.8998413,1527.573608,7545.554688,17149.1875,2097.981934,422.1659851,1097.443359,540.8135376
28-06-2021,2979.414307,522.5272827,634.6238403,1520.733643,7472.603027,17248.40039,2122.806885,418.0304565,1070.077881,532.1217041
05-07-2021,2985.364258,533.578186,632.9885864,1516.222046,7329.810547,17285.63477,2066.975098,417.0950623,1167.340576,519.3311157
12-07-2021,2967.712646,538.605835,654.3970337,1508.702881,7209.870605,17294.79297,2105.459229,423.5937195,1204.17334,570.5432129
19-07-2021,3057.508301,546.1224365,670.6517334,1543.000244,7196.59375,17758.02734,2098.87915,422.559845,1207.564575,591.7786865
26-07-2021,2933.896973,559.4133911,676.6480103,1562.307861,6889.09375,17368.18945,2029.288696,425.0707092,1350.608887,579.3829956
02-08-2021,2943.912842,605.1102295,693.2409058,1601.213867,7011.007813,17730.78906,2082.777588,428.960022,1345.898926,590.7415771
09-08-2021,2963.497803,634.2307739,700.5967407,1661.513428,6953.289063,17900.55078,2138.310303,424.7260742,1376.561401,607.9275513
16-08-2021,3086.762451,610.2374878,676.3422852,1680.578491,6802.730957,19159.19336,2139.755859,400.7007751,1296.019409,612.223999
23-08-2021,3011.941162,591.3215332,695.4277344,1657.583984,6562.562988,19552.26758,2220.064209,406.0178223,1303.838013,627.0394287
30-08-2021,3310.928711,655.3867188,720.2786255,1649.676758,6818.37793,19852.30469,2381.079102,424.7752991,1359.510864,646.9415283
06-09-2021,3318.118408,683.2628174,715.9049072,1641.42981,6757.330078,20027.99414,2418.16748,425.5630188,1363.467407,654.0529785
13-09-2021,3279.244873,711.5770264,715.7061157,1640.944824,6966.601563,19773.22852,2383.222656,447.0774536,1304.968506,656.6703491
20-09-2021,3414.905273,722.3755493,718.3900146,1710.946533,6905.106934,19491.56641,2475.494873,434.0309448,1198.144409,668.3252563
27-09-2021,3152.311523,669.9221802,688.0718994,1615.379272,7112.540039,19159.88086,2515.275146,444.8128052,1223.154785,628.3234863
04-10-2021,3279.046631,692.3225708,698.6583862,1672.234619,7377.146484,18613.65234,2662.830811,450.6714172,1225.509766,653.1640015
11-10-2021,3269.427246,683.1135254,722.7637329,1664.424194,7441.572266,18931.22656,2691.743652,482.9677429,1293.994141,698.8450317
18-10-2021,2959.779297,691.37677,754.572876,1668.353638,7362.493164,18627.26953,2619.162354,495.2265625,1220.564209,673.8562622
25-10-2021,3074.267578,683.2130737,797.5152588,1618.920654,7434.419434,18619.48047,2529.980957,494.6849976,1240.299438,638.4967651
01-11-2021,3136.177734,697.9973145,777.7340088,1673.202881,7693.760742,18625.17188,2491.297363,522.3042603,1248.96582,645.3118286
08-11-2021,3100.534668,740.0105591,772.1673584,1742.307861,7428.607422,18860.40234,2584.716064,503.3990784,1212.274536,651.8306885
15-11-2021,3203.442627,711.0393677,758.6484985,1742.99292,8059.699707,19122.19727,2465.325439,496.2112122,1117.979248,642.8920288
